ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306517,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp947165115,MAG,70.25,3.31
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306518,sheep-rumen,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Quinella;s__Quinella sp947165145,MAG,82.78,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306519,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp902776455,MAG,64.58,2.05
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306520,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG9287;s__RGIG9287 sp947165155,MAG,67.04,3.27
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306521,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG14891;s__RUG14891 sp947165195,MAG,80.53,4.21
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306523,sheep-rumen,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Quinella;s__Quinella sp947165185,MAG,71.0,2.56
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306524,sheep-rumen,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp905234465,MAG,86.42,0.02
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306525,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__RUG11194;s__RUG11194 sp947165235,MAG,86.21,0.03
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306526,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG191;s__RUG191 sp905234525,MAG,100.0,0.21
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306528,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A144;s__NK4A144 sp947165275,MAG,96.01,0.15
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306529,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp947165255,MAG,98.46,0.58
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306530,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG12834;s__RUG12834 sp947165285,MAG,91.82,0.24
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306531,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900319375,MAG,85.34,1.45
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306532,sheep-rumen,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Quinella;s__Quinella sp947165295,MAG,80.32,0.58
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306533,sheep-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp017520105,MAG,93.65,1.69
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306534,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp947165305,MAG,92.71,1.1
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306536,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp020626545,MAG,92.75,0.49
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306537,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp947165355,MAG,66.97,1.34
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306538,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp947165345,MAG,74.29,0.16
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306539,sheep-rumen,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp947165335,MAG,87.17,1.46
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306540,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900317925,MAG,96.97,0.22
0,0,0,1,1,0,1,1,0,0,0,0,MGYG000306542,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Firm-16;s__Firm-16 sp017513085,MAG,99.12,1.21
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306543,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG12783;s__RUG12783 sp947165365,MAG,82.1,4.11
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306544,sheep-rumen,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Quinella;s__Quinella sp947165405,MAG,81.51,1.64
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306545,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900316235,MAG,98.66,0.54
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306546,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp947165435,MAG,86.47,1.91
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306547,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG11272;s__RUG11272 sp947165425,MAG,97.79,3.81
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306550,sheep-rumen,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__Nanosyncoccus sp947165465,MAG,98.34,0.46
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306551,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp947165475,MAG,85.59,2.51
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306552,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp902768995,MAG,96.04,1.76
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306553,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp947165485,MAG,91.93,0.38
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306554,sheep-rumen,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp947165555,MAG,78.79,0.27
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306555,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902797505,MAG,93.48,0.53
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306556,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp947165505,MAG,99.77,0.2
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306558,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp947165595,MAG,78.32,1.34
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000306560,sheep-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900316905,MAG,85.03,2.07
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306561,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1258;s__UBA1258 sp024687305,MAG,98.4,1.32
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306564,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316285,MAG,94.95,1.53
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306565,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp947165615,MAG,58.66,0.85
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000306566,sheep-rumen,d__Bacteria;p__Eremiobacterota;c__CADAWZ01;o__CADAWZ01;f__CADAWZ01;g__CADAWZ01;s__CADAWZ01 sp902791745,MAG,92.92,2.77
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306567,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_R;s__Clostridium_R sp003445895,MAG,96.21,0.75
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306569,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAILFK01;s__JAILFK01 sp017634455,MAG,84.72,0.22
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306570,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp902778055,MAG,88.64,2.06
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306571,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp947165675,MAG,98.07,1.32
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306572,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp017527945,MAG,96.41,1.24
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306573,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A136;s__NK4A136 sp017508825,MAG,78.34,3.42
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306574,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp002372855,MAG,94.03,0.01
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306575,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp947165755,MAG,83.51,4.59
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306576,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp947165785,MAG,96.65,1.16
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306577,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp947165805,MAG,80.1,2.44
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306580,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2943;s__UBA2943 sp900321565,MAG,99.41,4.29
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306581,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1774;s__UBA1774 sp947165825,MAG,72.56,1.27
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306582,sheep-rumen,d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__HOT-345;s__HOT-345 sp946611795,MAG,69.64,2.8
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306583,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__RGIG8124;s__RGIG8124 sp947165815,MAG,95.22,1.31
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306584,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__UBA4334 sp002363115,MAG,86.5,0.01
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306585,sheep-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp947165895,MAG,94.28,0.12
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306587,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp946188165,MAG,94.53,0.59
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306588,sheep-rumen,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio desulfuricans_D,MAG,84.08,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306589,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG591;s__RUG591 sp902782915,MAG,66.92,0.82
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306590,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900318495,MAG,75.53,0.12
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306592,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp017438945,MAG,86.2,1.01
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306593,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG754;s__RUG754 sp900315895,MAG,64.4,0.29
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306594,sheep-rumen,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__Nanosyncoccus sp947165975,MAG,99.51,0.21
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306595,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900319525,MAG,98.07,0.86
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306596,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp017964045,MAG,77.39,0.79
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306597,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA2918;s__UBA2918 sp017427065,MAG,64.4,0.04
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306598,sheep-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter sp900314635,MAG,80.07,0.53
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306599,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp947166015,MAG,98.52,0.05
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306601,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp900319455,MAG,96.99,0.08
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306602,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902775985,MAG,67.0,1.26
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306603,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902785575,MAG,92.13,2.35
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306604,sheep-rumen,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__Nanosyncoccus sp947166125,MAG,98.8,0.23
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306607,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp947166105,MAG,97.0,1.38
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306609,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp947166135,MAG,93.15,1.94
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306610,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1786;s__UBA1786 sp947166155,MAG,84.93,0.73
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306612,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A144;s__NK4A144 sp947166195,MAG,88.28,2.3
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306613,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902794005,MAG,81.83,0.31
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306614,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900320565,MAG,86.11,0.29
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306615,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp947166165,MAG,83.5,3.87
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306616,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900316345,MAG,98.34,0.22
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306617,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900319995,MAG,94.7,0.13
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306618,sheep-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp947166265,MAG,96.79,0.36
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306619,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp947166275,MAG,81.4,0.94
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306620,sheep-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp017525605,MAG,96.01,0.82
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306621,sheep-rumen,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__Nanosyncoccus sp947166295,MAG,87.56,0.26
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306623,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp947166345,MAG,82.09,0.44
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306625,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp002349225,MAG,80.02,1.76
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306626,sheep-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp947166355,MAG,89.06,0.27
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306627,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017474515,MAG,89.61,0.41
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306628,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315545,MAG,91.04,0.51
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306629,sheep-rumen,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__Nanosyncoccus sp947166405,MAG,97.91,0.51
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306630,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp947166385,MAG,94.61,4.38
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306631,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp002449955,MAG,94.43,2.77
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306632,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UMGS1449;s__UMGS1449 sp947166445,MAG,52.71,0.28
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306633,sheep-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp947166415,MAG,91.68,0.25
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000306634,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp900314975,MAG,69.6,0.21
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306635,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900320595,MAG,66.68,0.25
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306636,sheep-rumen,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__LD1-PB3_B;f__Lenti-01;g__CACXEY01;s__CACXEY01 sp017527155,MAG,73.24,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306638,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__Enteromonas;s__Enteromonas sp947166565,MAG,91.85,0.23
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306639,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp947166515,MAG,83.06,3.25
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306642,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902799325,MAG,93.54,0.94
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306643,sheep-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp902766345,MAG,89.33,2.83
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306644,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__Chordicoccus sp902797075,MAG,98.38,2.11
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306645,sheep-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp902781545,MAG,94.84,3.16
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306646,sheep-rumen,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum,MAG,100.0,0.31
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306647,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902762565,MAG,81.93,1.17
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000306649,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp017550335,MAG,100.0,0.17
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306650,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp947166625,MAG,97.47,0.72
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306652,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902789415,MAG,84.87,2.78
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000306654,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__Bact-11 sp017428245,MAG,81.46,0.63
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000306655,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp947166655,MAG,82.37,2.51
